shipment_id,product,origin,destination,origin_lat,origin_lon,dest_lat,dest_lon,cargo_kg,invoice_ngn,distance_km,transit_hrs,delay_hrs,total_hrs,shelf_hrs,time_ratio,has_cold_chain,avg_temp,max_temp,max_temp_allowed,temp_exceedance,avg_humidity,road_quality,vibration_score,borrower_history,prior_defaults,spoilage_prob,spoiled,default_prob,defaulted,financing_rate
XB-20242001,Mangoes,Enugu,Port Harcourt,6.44,7.5,4.82,7.04,530.6,98715.0,279.0,4.31,3.07,7.38,96,0.077,1,20.3,25.5,20,5.5,72.4,good,0.0,excellent,0,0.1707,0,0.1248,0,3.0
XB-20242002,Peppers,Onitsha,Abuja,6.14,6.79,9.07,7.4,2714.8,496349.0,462.2,7.55,0.42,7.96,96,0.083,0,29.5,36.2,22,14.2,83.8,poor,1.894,excellent,0,0.5133,1,0.2012,0,3.61
XB-20242003,Leafy Greens,Zaria,Kaduna,11.08,7.71,10.52,7.44,4433.8,1308985.0,86.7,1.6,1.08,2.67,48,0.056,1,9.8,17.4,10,7.4,88.6,good,0.0,fair,2,0.2249,0,0.4477,1,5.58
XB-20242004,Tomatoes,Zaria,Abuja,11.08,7.71,9.07,7.4,1689.9,643322.0,353.1,6.61,1.03,7.64,72,0.106,0,36.6,43.0,25,18.0,91.9,poor,2.369,fair,4,0.5781,0,0.7137,1,7.71
XB-20242005,Strawberries,Ibadan,Kaduna,7.38,3.93,10.52,7.44,3268.7,2496086.0,802.1,19.75,1.56,21.32,36,0.592,0,25.6,30.8,8,22.8,79.6,poor,2.607,good,1,0.6971,1,0.4639,0,5.71
XB-20242006,Leafy Greens,Ibadan,Zaria,7.38,3.93,11.08,7.71,3685.9,1125440.0,850.4,16.14,0.01,16.15,48,0.336,1,11.3,18.7,10,8.7,86.0,good,0.0,fair,1,0.3973,0,0.464,0,5.71
XB-20242007,Peppers,Kano,Port Harcourt,12.0,8.52,4.82,7.04,4368.1,806049.0,1169.0,32.87,0.35,33.23,96,0.346,0,31.8,35.1,22,13.1,88.0,poor,1.774,excellent,0,0.5954,1,0.2743,0,4.19
XB-20242008,Tomatoes,Zaria,Port Harcourt,11.08,7.71,4.82,7.04,404.0,145367.0,992.3,18.56,0.35,18.91,72,0.263,1,24.6,31.9,25,6.9,86.7,good,0.0,poor,0,0.2568,0,0.4805,0,5.84
XB-20242009,Dairy,Jos,Kaduna,9.92,8.89,10.52,7.44,1817.9,779406.0,224.1,5.44,0.89,6.34,48,0.132,0,29.5,32.7,6,26.7,72.1,fair,1.465,fair,0,0.475,1,0.4256,0,5.4
XB-20242010,Peppers,Zaria,Kano,11.08,7.71,12.0,8.52,802.8,138086.0,188.2,3.38,0.4,3.79,96,0.039,1,23.0,30.1,22,8.1,57.2,fair,1.151,good,2,0.3822,0,0.3559,0,4.85
XB-20242011,Leafy Greens,Zaria,Onitsha,11.08,7.71,6.14,6.79,2463.1,696187.0,857.9,16.1,0.16,16.27,48,0.339,0,43.4,49.3,10,39.3,62.0,good,0.0,poor,1,0.4594,0,0.7373,1,7.9
XB-20242012,Leafy Greens,Enugu,Kaduna,6.44,7.5,10.52,7.44,246.9,72050.0,623.1,10.75,2.53,13.28,48,0.277,0,20.9,27.7,10,17.7,88.3,fair,0.775,excellent,0,0.6574,1,0.37,0,4.96
XB-20242013,Leafy Greens,Kano,Onitsha,12.0,8.52,6.14,6.79,3272.6,858145.0,1083.6,19.3,1.83,21.13,48,0.44,1,13.0,18.1,10,8.1,77.9,fair,0.65,poor,1,0.4968,1,0.7031,1,7.63
XB-20242014,Leafy Greens,Zaria,Port Harcourt,11.08,7.71,4.82,7.04,1727.4,515230.0,900.2,16.46,2.14,18.6,48,0.387,1,10.1,15.3,10,5.3,89.5,good,0.0,poor,3,0.3206,0,0.5645,1,6.52
XB-20242015,Tomatoes,Jos,Port Harcourt,9.92,8.89,4.82,7.04,4931.6,1779197.0,838.8,17.41,0.13,17.54,72,0.244,1,26.0,28.1,25,3.1,58.2,fair,0.641,poor,0,0.2048,0,0.4069,0,5.25
XB-20242016,Leafy Greens,Onitsha,Zaria,6.14,6.79,11.08,7.71,2737.2,700719.0,815.4,18.63,3.92,22.55,48,0.47,0,34.9,37.6,10,27.6,89.0,poor,1.753,fair,3,0.777,1,0.9003,1,9.2
XB-20242017,Dairy,Jos,Lagos,9.92,8.89,6.52,3.38,3354.3,1335684.0,913.3,22.97,1.65,24.61,48,0.513,0,39.4,43.3,6,37.3,67.2,good,0.0,fair,0,0.5285,0,0.436,0,5.49
XB-20242018,Peppers,Kano,Zaria,12.0,8.52,11.08,7.71,3453.2,629800.0,207.0,3.19,0.37,3.56,96,0.037,1,21.1,27.4,22,5.4,55.2,poor,2.266,good,0,0.1744,0,0.2622,0,4.1
XB-20242019,Strawberries,Port Harcourt,Lagos,4.82,7.04,6.52,3.38,2976.0,2250295.0,664.9,13.66,0.02,13.68,36,0.38,0,33.1,38.6,8,30.6,67.1,good,0.0,poor,1,0.5313,1,0.5992,1,6.79
XB-20242020,Mangoes,Lagos,Onitsha,6.52,3.38,6.14,6.79,3148.2,652241.0,483.2,12.88,0.57,13.45,96,0.14,1,20.0,25.8,20,5.8,62.4,good,0.0,fair,0,0.3036,0,0.4499,0,5.6
XB-20242021,Dairy,Enugu,Abuja,6.44,7.5,9.07,7.4,3535.6,1553508.0,375.3,6.36,2.55,8.91,48,0.186,1,9.9,17.8,6,11.8,76.7,fair,0.957,good,0,0.3905,0,0.3027,0,4.42
XB-20242022,Strawberries,Enugu,Lagos,6.44,7.5,6.52,3.38,3841.1,3180254.0,600.6,13.62,0.92,14.54,36,0.404,1,11.8,18.2,8,10.2,86.4,good,0.0,good,0,0.4813,1,0.4569,1,5.66
XB-20242023,Dairy,Kano,Port Harcourt,12.0,8.52,4.82,7.04,1282.0,568395.0,1225.7,31.19,0.84,32.03,48,0.667,0,36.1,41.4,6,35.4,60.8,good,0.0,excellent,0,0.5854,1,0.3458,0,4.77
XB-20242024,Dairy,Zaria,Kano,11.08,7.71,12.0,8.52,2704.9,1188722.0,196.8,3.07,0.85,3.92,48,0.082,0,32.8,36.4,6,30.4,91.1,fair,1.356,poor,0,0.598,0,0.5968,0,6.77
XB-20242025,Mangoes,Enugu,Jos,6.44,7.5,9.92,8.89,2225.2,403721.0,572.6,16.21,0.2,16.4,96,0.171,1,18.3,24.1,20,4.1,62.0,fair,0.603,fair,1,0.2392,0,0.4154,0,5.32
XB-20242026,Peppers,Kaduna,Zaria,10.52,7.44,11.08,7.71,4341.7,798220.0,83.1,1.97,1.03,3.0,96,0.031,1,25.4,30.2,22,8.2,68.4,poor,1.798,good,0,0.2924,0,0.2271,0,3.82
XB-20242027,Leafy Greens,Jos,Kaduna,9.92,8.89,10.52,7.44,2766.2,845863.0,249.0,5.81,1.15,6.96,48,0.145,1,13.9,21.2,10,11.2,67.5,fair,0.931,fair,0,0.3658,0,0.4745,1,5.8
XB-20242028,Peppers,Kano,Port Harcourt,12.0,8.52,4.82,7.04,3232.7,599477.0,1064.7,25.85,0.37,26.22,96,0.273,0,32.7,40.3,22,18.3,85.7,fair,0.622,fair,0,0.4507,0,0.319,0,4.55
XB-20242029,Tomatoes,Abuja,Kaduna,9.07,7.4,10.52,7.44,365.9,124551.0,239.0,3.82,1.04,4.86,72,0.068,0,30.9,37.9,25,12.9,91.6,poor,2.108,fair,1,0.5901,0,0.5993,0,6.79
XB-20242030,Fresh Fish,Enugu,Jos,6.44,7.5,9.92,8.89,2712.5,1590434.0,558.2,11.3,1.08,12.38,24,0.516,0,35.6,43.5,4,39.5,71.2,good,0.0,good,1,0.5253,1,0.5559,0,6.45
XB-20242031,Fresh Fish,Abuja,Ibadan,9.07,7.4,7.38,3.93,1606.9,973480.0,593.5,13.07,1.26,14.33,24,0.597,1,3.9,11.9,4,7.9,86.6,poor,2.027,good,0,0.564,1,0.3773,0,5.02
XB-20242032,Tomatoes,Onitsha,Jos,6.14,6.79,9.92,8.89,1979.5,643797.0,609.0,14.05,1.56,15.61,72,0.217,1,25.7,28.2,25,3.2,69.5,fair,0.891,good,0,0.06,0,0.0795,0,2.64
XB-20242033,Tomatoes,Lagos,Ibadan,6.52,3.38,7.38,3.93,416.7,134013.0,166.2,3.1,2.73,5.83,72,0.081,0,33.2,40.5,25,15.5,59.2,fair,1.034,good,0,0.4754,0,0.2838,0,4.27
XB-20242034,Leafy Greens,Abuja,Zaria,9.07,7.4,11.08,7.71,2651.6,713473.0,359.3,5.8,5.18,10.98,48,0.229,1,12.0,16.2,10,6.2,91.5,good,0.0,fair,1,0.3763,0,0.39,0,5.12
XB-20242035,Fresh Fish,Ibadan,Zaria,7.38,3.93,11.08,7.71,1220.4,738984.0,716.3,14.42,1.08,15.5,24,0.646,1,6.5,14.2,4,10.2,73.8,fair,1.403,poor,2,0.4103,0,0.6601,1,7.28
XB-20242036,Mangoes,Jos,Ibadan,9.92,8.89,7.38,3.93,4890.0,945041.0,797.5,12.48,0.53,13.01,96,0.136,0,31.5,38.5,20,18.5,68.1,good,0.0,good,1,0.3201,0,0.434,0,5.47
XB-20242037,Dairy,Jos,Lagos,9.92,8.89,6.52,3.38,3271.7,1500689.0,963.8,17.64,0.62,18.26,48,0.38,1,5.6,9.8,6,3.8,86.2,poor,2.256,good,0,0.4682,0,0.3649,0,4.92
XB-20242038,Strawberries,Port Harcourt,Enugu,4.82,7.04,6.44,7.5,4143.8,3106037.0,242.8,6.76,0.27,7.02,36,0.195,0,34.5,42.5,8,34.5,57.9,good,0.0,good,0,0.5209,0,0.228,0,3.82
XB-20242039,Mangoes,Enugu,Jos,6.44,7.5,9.92,8.89,474.4,92472.0,583.1,9.96,0.78,10.74,96,0.112,0,32.8,37.9,20,17.9,82.3,poor,2.586,fair,1,0.6037,1,0.4385,0,5.51
XB-20242040,Strawberries,Jos,Kaduna,9.92,8.89,10.52,7.44,2813.2,2227852.0,242.3,6.36,2.6,8.96,36,0.249,1,12.0,18.0,8,10.0,57.7,poor,2.501,good,0,0.5957,1,0.3969,0,5.18
XB-20242041,Peppers,Kaduna,Port Harcourt,10.52,7.44,4.82,7.04,4111.0,801966.0,866.7,17.7,2.33,20.02,96,0.209,1,23.9,30.4,22,8.4,76.1,fair,0.733,excellent,0,0.4452,1,0.2129,0,3.7
XB-20242042,Fresh Fish,Lagos,Abuja,6.52,3.38,9.07,7.4,1735.9,1041330.0,700.7,13.99,0.69,14.67,24,0.611,0,31.1,37.5,4,33.5,70.0,fair,1.115,fair,1,0.6882,1,0.695,1,7.56
XB-20242043,Peppers,Port Harcourt,Lagos,4.82,7.04,6.52,3.38,3052.8,524425.0,628.7,10.11,0.63,10.74,96,0.112,0,29.2,34.8,22,12.8,59.8,poor,1.4,poor,1,0.6431,1,0.652,1,7.22
XB-20242044,Tomatoes,Kaduna,Kano,10.52,7.44,12.0,8.52,451.7,158026.0,297.1,5.92,0.14,6.05,72,0.084,1,26.2,28.5,25,3.5,55.4,good,0.0,excellent,0,0.0601,0,0.0581,0,2.46
XB-20242045,Strawberries,Jos,Onitsha,9.92,8.89,6.14,6.79,964.5,752603.0,667.6,14.05,1.97,16.02,36,0.445,1,10.5,17.2,8,9.2,58.9,fair,1.446,good,0,0.509,1,0.3529,0,4.82
XB-20242046,Strawberries,Jos,Ibadan,9.92,8.89,7.38,3.93,3076.2,2646170.0,748.9,21.26,2.14,23.39,36,0.65,1,9.5,14.7,8,6.7,86.2,fair,1.327,good,0,0.4151,0,0.2813,0,4.25
XB-20242047,Leafy Greens,Kaduna,Zaria,10.52,7.44,11.08,7.71,4879.0,1332279.0,94.3,2.25,3.05,5.3,48,0.11,1,8.2,10.3,10,0.3,71.7,fair,0.642,fair,0,0.02,0,0.2302,0,3.84
XB-20242048,Strawberries,Enugu,Port Harcourt,6.44,7.5,4.82,7.04,1635.1,1348978.0,239.0,4.25,0.49,4.74,36,0.132,1,10.4,17.5,8,9.5,71.1,fair,0.844,good,0,0.2959,0,0.2764,0,4.21
XB-20242049,Fresh Fish,Jos,Onitsha,9.92,8.89,6.14,6.79,3975.8,2413435.0,745.7,17.78,0.21,18.0,24,0.75,1,6.7,12.6,4,8.6,58.3,poor,1.611,fair,1,0.5239,1,0.5334,0,6.27
XB-20242050,Peppers,Onitsha,Zaria,6.14,6.79,11.08,7.71,3177.1,538433.0,725.7,11.78,0.43,12.21,96,0.127,1,22.9,26.1,22,4.1,67.3,fair,0.823,excellent,0,0.2447,0,0.087,0,2.7
XB-20242051,Leafy Greens,Jos,Onitsha,9.92,8.89,6.14,6.79,2608.4,689494.0,633.0,13.54,1.43,14.97,48,0.312,1,12.8,16.0,10,6.0,70.0,poor,1.5,good,0,0.2776,0,0.1506,0,3.21
XB-20242052,Peppers,Kaduna,Kano,10.52,7.44,12.0,8.52,4718.2,880702.0,267.3,7.16,0.17,7.33,96,0.076,0,36.9,44.0,22,22.0,58.8,good,0.0,excellent,0,0.2615,0,0.1806,0,3.44
XB-20242053,Mangoes,Abuja,Zaria,9.07,7.4,11.08,7.71,972.0,204596.0,300.0,8.57,0.87,9.44,96,0.098,1,20.1,22.2,20,2.2,72.1,fair,0.748,fair,0,0.0867,0,0.3055,0,4.44
XB-20242054,Dairy,Lagos,Jos,6.52,3.38,9.92,8.89,1267.4,506882.0,1092.5,21.04,0.6,21.63,48,0.451,0,29.8,33.3,6,27.3,87.1,fair,1.047,good,0,0.654,1,0.5236,1,6.19
XB-20242055,Peppers,Port Harcourt,Enugu,4.82,7.04,6.44,7.5,2422.8,412695.0,250.5,4.13,0.14,4.28,96,0.045,0,31.2,33.3,22,11.3,61.2,fair,1.054,excellent,0,0.3777,0,0.2035,0,3.63
XB-20242056,Fresh Fish,Lagos,Zaria,6.52,3.38,11.08,7.71,4567.1,2818166.0,1037.8,23.83,0.95,24.78,24,1.032,0,39.6,46.8,4,42.8,80.3,fair,1.029,excellent,0,0.7419,1,0.3094,0,4.48
XB-20242057,Leafy Greens,Kaduna,Zaria,10.52,7.44,11.08,7.71,4192.5,1230486.0,99.1,1.72,0.81,2.53,48,0.053,0,29.3,37.0,10,27.0,58.0,fair,0.816,fair,1,0.4781,0,0.4215,0,5.37
XB-20242058,Peppers,Ibadan,Jos,7.38,3.93,9.92,8.89,4636.1,763626.0,781.2,15.16,1.27,16.44,96,0.171,0,39.1,43.6,22,21.6,82.5,poor,2.773,good,0,0.6898,1,0.4773,1,5.82
XB-20242059,Fresh Fish,Lagos,Kano,6.52,3.38,12.0,8.52,926.6,573965.0,1235.4,20.29,0.59,20.88,24,0.87,1,2.7,4.7,4,0.7,67.1,fair,0.61,fair,2,0.2827,0,0.532,0,6.26
XB-20242060,Mangoes,Kano,Lagos,12.0,8.52,6.52,3.38,2990.5,597840.0,1327.8,37.87,0.65,38.52,96,0.401,1,23.1,27.4,20,7.4,74.4,good,0.0,excellent,0,0.2584,0,0.159,0,3.27
XB-20242061,Mangoes,Enugu,Ibadan,6.44,7.5,7.38,3.93,456.8,85355.0,536.6,8.55,1.01,9.56,96,0.1,0,38.3,40.9,20,20.9,87.4,fair,1.427,poor,2,0.5104,1,0.6679,1,7.34
XB-20242062,Mangoes,Kaduna,Enugu,10.52,7.44,6.44,7.5,4015.5,882270.0,672.8,13.23,1.28,14.51,96,0.151,0,32.2,37.6,20,17.6,69.0,fair,0.581,fair,1,0.4666,1,0.5438,0,6.35
XB-20242063,Fresh Fish,Ibadan,Port Harcourt,7.38,3.93,4.82,7.04,4680.0,3056040.0,618.4,11.71,1.02,12.73,24,0.53,1,7.3,10.1,4,6.1,65.7,poor,2.41,fair,1,0.4159,0,0.531,1,6.25
XB-20242064,Tomatoes,Kano,Onitsha,12.0,8.52,6.14,6.79,2255.1,775748.0,1012.9,20.72,0.19,20.9,72,0.29,1,25.8,32.9,25,7.9,62.1,fair,0.538,good,0,0.3449,0,0.2254,0,3.8
XB-20242065,Leafy Greens,Enugu,Jos,6.44,7.5,9.92,8.89,3705.7,990263.0,540.0,12.21,1.46,13.67,48,0.285,0,34.5,41.6,10,31.6,63.9,poor,1.595,fair,2,0.6208,0,0.6387,0,7.11
XB-20242066,Mangoes,Kaduna,Zaria,10.52,7.44,11.08,7.71,1272.9,230843.0,106.9,2.44,0.06,2.5,96,0.026,1,22.5,27.3,20,7.3,77.2,good,0.0,fair,0,0.2371,0,0.3422,0,4.74
XB-20242067,Strawberries,Onitsha,Lagos,6.14,6.79,6.52,3.38,2464.3,1877229.0,597.7,9.47,2.01,11.48,36,0.319,0,30.9,36.1,8,28.1,60.5,poor,1.985,fair,0,0.6505,1,0.4611,0,5.69
XB-20242068,Peppers,Lagos,Ibadan,6.52,3.38,7.38,3.93,1768.3,344601.0,138.6,3.83,1.76,5.59,96,0.058,1,23.9,31.0,22,9.0,81.8,fair,0.996,good,0,0.3714,0,0.2177,0,3.74
XB-20242069,Mangoes,Port Harcourt,Ibadan,4.82,7.04,7.38,3.93,3389.1,690402.0,713.1,12.84,0.47,13.31,96,0.139,1,23.1,29.4,20,9.4,73.1,fair,1.259,poor,0,0.2938,0,0.4749,0,5.8
XB-20242070,Mangoes,Jos,Abuja,9.92,8.89,9.07,7.4,3109.3,635703.0,229.3,4.63,1.43,6.06,96,0.063,0,37.0,40.7,20,20.7,70.2,poor,1.85,good,1,0.3706,0,0.3175,0,4.54
XB-20242071,Fresh Fish,Ibadan,Jos,7.38,3.93,9.92,8.89,3861.9,2487422.0,960.0,26.1,0.57,26.67,24,1.111,1,4.7,11.4,4,7.4,69.2,good,0.0,excellent,0,0.4619,1,0.1874,0,3.5
XB-20242072,Leafy Greens,Abuja,Kaduna,9.07,7.4,10.52,7.44,4821.4,1269488.0,197.6,4.52,1.81,6.33,48,0.132,0,40.9,46.3,10,36.3,58.2,fair,0.586,good,0,0.6085,1,0.3822,0,5.06
XB-20242073,Mangoes,Ibadan,Lagos,7.38,3.93,6.52,3.38,1372.7,298840.0,138.0,2.9,0.18,3.08,96,0.032,0,27.7,30.5,20,10.5,81.7,poor,1.789,fair,0,0.4717,1,0.5059,1,6.05
XB-20242074,Mangoes,Zaria,Ibadan,11.08,7.71,7.38,3.93,693.3,124796.0,793.3,21.33,3.87,25.19,96,0.262,0,30.0,35.1,20,15.1,74.5,fair,1.343,fair,0,0.6882,1,0.4931,0,5.94
XB-20242075,Tomatoes,Onitsha,Zaria,6.14,6.79,11.08,7.71,3299.6,1100806.0,678.5,10.72,6.44,17.16,72,0.238,0,31.4,39.0,25,14.0,64.1,good,0.0,good,1,0.8004,1,0.6829,1,7.46
XB-20242076,Fresh Fish,Zaria,Lagos,11.08,7.71,6.52,3.38,4200.0,2601647.0,1088.6,21.02,3.05,24.07,24,1.003,0,35.4,41.5,4,37.5,67.5,poor,2.309,good,2,0.8618,1,0.6636,1,7.31
XB-20242077,Peppers,Lagos,Enugu,6.52,3.38,6.44,7.5,3341.3,624955.0,707.5,16.28,0.44,16.73,96,0.174,1,21.8,27.1,22,5.1,88.3,fair,1.466,good,0,0.2905,0,0.2188,0,3.75
XB-20242078,Dairy,Jos,Kano,9.92,8.89,12.0,8.52,2998.9,1289279.0,322.6,6.9,4.14,11.03,48,0.23,0,31.8,38.2,6,32.2,63.5,fair,0.902,excellent,0,0.6676,1,0.2925,0,4.34
XB-20242079,Leafy Greens,Kano,Onitsha,12.0,8.52,6.14,6.79,3822.0,967060.0,1070.4,20.82,0.98,21.8,48,0.454,0,32.5,35.4,10,25.4,69.4,fair,0.546,poor,0,0.5658,1,0.698,1,7.58
XB-20242080,Leafy Greens,Port Harcourt,Abuja,4.82,7.04,9.07,7.4,4648.4,1368738.0,631.0,11.13,0.07,11.19,48,0.233,0,29.1,36.2,10,26.2,55.9,fair,0.894,fair,0,0.4398,1,0.4385,0,5.51
XB-20242081,Fresh Fish,Onitsha,Ibadan,6.14,6.79,7.38,3.93,2384.8,1305716.0,516.7,14.42,0.07,14.49,24,0.604,0,32.6,39.7,4,35.7,66.3,poor,1.156,fair,0,0.7487,1,0.5391,0,6.31
XB-20242082,Dairy,Kano,Onitsha,12.0,8.52,6.14,6.79,2131.6,964181.0,1032.8,15.91,0.41,16.32,48,0.34,0,29.6,33.7,6,27.7,57.8,fair,1.202,good,0,0.5857,1,0.3856,0,5.08
XB-20242083,Leafy Greens,Jos,Kaduna,9.92,8.89,10.52,7.44,2666.6,782140.0,238.1,4.9,1.56,6.46,48,0.135,0,30.2,35.3,10,25.3,67.3,poor,1.135,good,0,0.5441,1,0.3411,0,4.73
XB-20242084,Fresh Fish,Abuja,Zaria,9.07,7.4,11.08,7.71,4351.1,2420398.0,272.8,6.04,0.48,6.52,24,0.272,1,4.0,9.7,4,5.7,78.3,fair,1.359,fair,0,0.4171,0,0.4221,0,5.38
XB-20242085,Mangoes,Onitsha,Abuja,6.14,6.79,9.07,7.4,1785.2,342299.0,416.5,7.42,0.76,8.18,96,0.085,1,18.9,21.8,20,1.8,85.3,fair,0.828,fair,0,0.2408,0,0.2966,0,4.37
XB-20242086,Leafy Greens,Zaria,Kano,11.08,7.71,12.0,8.52,4751.0,1412801.0,183.4,3.3,1.91,5.21,48,0.109,1,13.6,15.9,10,5.9,65.8,good,0.0,excellent,0,0.3554,0,0.1675,0,3.34
XB-20242087,Leafy Greens,Jos,Zaria,9.92,8.89,11.08,7.71,636.7,187073.0,239.4,3.71,0.87,4.59,48,0.096,1,8.2,14.8,10,4.8,80.7,fair,1.266,poor,1,0.1207,0,0.3521,0,4.82
XB-20242088,Fresh Fish,Kano,Enugu,12.0,8.52,6.44,7.5,4712.0,2891897.0,867.6,18.53,0.44,18.96,24,0.79,1,2.0,5.6,4,1.6,79.8,fair,1.153,poor,1,0.3251,0,0.6019,1,6.82
XB-20242089,Mangoes,Jos,Ibadan,9.92,8.89,7.38,3.93,3229.0,634792.0,834.1,14.95,1.02,15.97,96,0.166,1,20.0,25.9,20,5.9,82.4,good,0.0,excellent,0,0.2639,0,0.0411,0,2.33
XB-20242090,Tomatoes,Zaria,Onitsha,11.08,7.71,6.14,6.79,3617.4,1281956.0,703.5,17.51,2.19,19.7,72,0.274,0,39.3,45.6,25,20.6,61.3,good,0.0,good,0,0.5111,1,0.3433,0,4.75
XB-20242091,Strawberries,Port Harcourt,Lagos,4.82,7.04,6.52,3.38,3816.1,3012364.0,540.3,14.75,0.18,14.92,36,0.415,0,29.1,31.9,8,23.9,67.6,good,0.0,excellent,0,0.5861,1,0.3407,0,4.73
XB-20242092,Peppers,Zaria,Ibadan,11.08,7.71,7.38,3.93,3198.0,570554.0,741.6,18.82,0.24,19.07,96,0.199,0,33.5,37.3,22,15.3,61.7,fair,0.763,excellent,0,0.3824,0,0.2971,0,4.38
XB-20242093,Leafy Greens,Jos,Kano,9.92,8.89,12.0,8.52,2467.1,683415.0,328.4,7.95,3.51,11.46,48,0.239,0,34.4,38.8,10,28.8,68.7,poor,2.216,fair,0,0.6946,1,0.5616,1,6.49
XB-20242094,Leafy Greens,Ibadan,Kaduna,7.38,3.93,10.52,7.44,447.4,122954.0,805.7,13.33,0.16,13.5,48,0.281,0,31.9,38.1,10,28.1,82.4,good,0.0,excellent,0,0.5851,1,0.2415,0,3.93
XB-20242095,Tomatoes,Zaria,Enugu,11.08,7.71,6.44,7.5,1448.9,512459.0,806.7,15.57,0.28,15.84,72,0.22,1,24.0,26.3,25,1.3,64.1,fair,0.507,poor,0,0.1604,0,0.3276,0,4.62
XB-20242096,Leafy Greens,Enugu,Kano,6.44,7.5,12.0,8.52,719.2,197611.0,964.4,15.68,0.73,16.42,48,0.342,1,12.0,14.1,10,4.1,71.9,fair,1.128,good,0,0.3346,0,0.2163,0,3.73
XB-20242097,Fresh Fish,Enugu,Kano,6.44,7.5,12.0,8.52,1238.7,800288.0,971.3,19.9,0.2,20.1,24,0.837,1,4.0,11.1,4,7.1,73.3,poor,1.204,fair,1,0.4674,1,0.5333,0,6.27
XB-20242098,Peppers,Jos,Enugu,9.92,8.89,6.44,7.5,2339.1,385469.0,621.2,13.97,2.59,16.55,96,0.172,0,37.8,40.8,22,18.8,69.7,poor,1.431,excellent,0,0.4403,0,0.148,0,3.18
XB-20242099,Dairy,Zaria,Onitsha,11.08,7.71,6.14,6.79,1405.1,590316.0,705.5,18.97,2.73,21.7,48,0.452,1,6.3,11.9,6,5.9,82.5,fair,1.019,fair,1,0.2582,0,0.4613,1,5.69
XB-20242100,Mangoes,Onitsha,Kaduna,6.14,6.79,10.52,7.44,2699.6,557775.0,607.7,15.21,1.38,16.59,96,0.173,0,38.6,41.2,20,21.2,62.5,good,0.0,poor,0,0.5253,0,0.6247,1,7.0
XB-20242101,Fresh Fish,Kaduna,Abuja,10.52,7.44,9.07,7.4,245.7,134238.0,214.4,4.31,0.6,4.91,24,0.205,1,6.7,13.9,4,9.9,68.6,good,0.0,fair,3,0.4284,1,0.6314,1,7.05
XB-20242102,Mangoes,Abuja,Onitsha,9.07,7.4,6.14,6.79,3707.9,739503.0,491.5,8.41,5.13,13.55,96,0.141,1,19.9,24.6,20,4.6,55.8,good,0.0,excellent,0,0.2438,0,0.0774,0,2.62
XB-20242103,Mangoes,Lagos,Jos,6.52,3.38,9.92,8.89,3196.2,632017.0,1107.7,22.04,1.92,23.97,96,0.25,1,18.5,25.7,20,5.7,89.9,poor,2.436,poor,0,0.454,1,0.5127,0,6.1
XB-20242104,Tomatoes,Abuja,Zaria,9.07,7.4,11.08,7.71,1459.6,470677.0,299.3,4.73,0.42,5.16,72,0.072,1,25.5,32.5,25,7.5,86.0,poor,2.608,good,0,0.3716,0,0.1721,0,3.38
XB-20242105,Peppers,Jos,Lagos,9.92,8.89,6.52,3.38,2030.0,383220.0,910.0,14.9,1.17,16.07,96,0.167,0,28.5,33.2,22,11.2,59.9,fair,1.421,excellent,0,0.6066,1,0.3409,0,4.73
XB-20242106,Strawberries,Lagos,Jos,6.52,3.38,9.92,8.89,2255.9,1734917.0,884.4,20.81,0.3,21.11,36,0.586,0,30.0,32.4,8,24.4,61.1,poor,2.206,excellent,0,0.8049,1,0.3712,0,4.97
XB-20242107,Peppers,Kaduna,Abuja,10.52,7.44,9.07,7.4,2145.3,375804.0,216.3,4.43,0.57,5.01,96,0.052,0,31.6,38.5,22,16.5,61.4,fair,0.95,fair,1,0.3946,1,0.4985,0,5.99
XB-20242108,Leafy Greens,Port Harcourt,Lagos,4.82,7.04,6.52,3.38,4463.7,1245174.0,559.6,12.59,3.47,16.06,48,0.335,0,32.7,38.8,10,28.8,61.9,fair,1.238,fair,3,0.4856,1,0.6813,1,7.45
XB-20242109,Leafy Greens,Ibadan,Onitsha,7.38,3.93,6.14,6.79,2317.2,644112.0,482.7,11.98,2.27,14.25,48,0.297,0,32.8,38.0,10,28.0,86.0,poor,2.665,poor,1,0.6466,1,0.7583,1,8.07
XB-20242110,Strawberries,Jos,Kaduna,9.92,8.89,10.52,7.44,1442.0,1181174.0,208.4,4.53,1.73,6.25,36,0.174,0,32.1,35.7,8,27.7,70.6,good,0.0,good,0,0.4996,1,0.3451,0,4.76
XB-20242111,Leafy Greens,Abuja,Kano,9.07,7.4,12.0,8.52,419.8,110068.0,513.4,9.21,6.93,16.14,48,0.336,1,13.2,15.5,10,5.5,88.9,fair,1.464,good,0,0.4215,0,0.3393,0,4.71
XB-20242112,Mangoes,Jos,Lagos,9.92,8.89,6.52,3.38,3920.5,822999.0,975.0,23.27,1.54,24.81,96,0.258,1,22.7,26.8,20,6.8,84.8,poor,1.38,good,0,0.3959,0,0.331,0,4.65
XB-20242113,Mangoes,Lagos,Onitsha,6.52,3.38,6.14,6.79,1786.1,388025.0,554.5,10.36,0.86,11.22,96,0.117,0,23.8,31.2,20,11.2,71.9,good,0.0,fair,2,0.4384,0,0.4205,0,5.36
